v;trim;geo;cod-ca;ca;cod-prv;prv;loc-num;loc-imp;loc-pm2;nav-num;nav-imp;nav-pm2
2022;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2420;76334;797,21;863;333704;365,95
2022;1;Provincia;7;Castilla y León;5;Ávila;110;44655;680,87;112;148700;315,27
2022;1;Provincia;7;Castilla y León;9;Burgos;509;73003;799,05;226;217856;395,97
2022;1;Provincia;7;Castilla y León;24;León;396;63759;602,68;113;240930;288,67
2022;1;Provincia;7;Castilla y León;34;Palencia;191;56056;699,79;48;138071;268,80
2022;1;Provincia;7;Castilla y León;37;Salamanca;302;82855;1032,20;69;252039;311,78
2022;1;Provincia;7;Castilla y León;40;Segovia;104;64486;699,75;67;162456;395,11
2022;1;Provincia;7;Castilla y León;42;Soria;91;87149;714,77;29;260491;263,30
2022;1;Provincia;7;Castilla y León;47;Valladolid;624;97633;880,71;164;692245;436,65
2022;1;Provincia;7;Castilla y León;49;Zamora;93;67097;791,77;35;193751;332,40
2022;1;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1341;70270;670,32;693;463448;327,39
2022;1;Provincia;8;Castilla-La Mancha;2;Albacete;395;79488;670,33;84;227464;310,93
2022;1;Provincia;8;Castilla-La Mancha;13;Ciudad Real;253;70491;605,79;97;313868;317,75
2022;1;Provincia;8;Castilla-La Mancha;16;Cuenca;93;65026;714,63;83;172201;285,32
2022;1;Provincia;8;Castilla-La Mancha;19;Guadalajara;182;73448;691,12;118;1637605;388,38
2022;1;Provincia;8;Castilla-La Mancha;45;Toledo;418;60711;694,71;311;212546;319,70
2022;1;Comunidad;9;Cataluña;98;CATALUÑA;9003;144118;1302,39;1640;780650;631,41
2022;1;Provincia;9;Cataluña;8;Barcelona;6674;168544;1483,69;1144;978051;727,63
2022;1;Provincia;9;Cataluña;17;Girona;900;84038;901,99;181;456890;504,83
2022;1;Provincia;9;Cataluña;25;Lleida;588;60307;607,56;140;224896;307,13
2022;1;Provincia;9;Cataluña;43;Tarragona;841;77102;799,30;175;327162;404,15
2022;1;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6372;87197;854,85;1359;522452;448,92
2022;1;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2659;81473;868,45;328;430219;513,51
2022;1;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;730;57055;676,36;276;271843;318,86
2022;1;Provincia;10;Comunitat Valenciana;46;Valencia / València;2983;100890;894,36;755;678948;480,47
2022;1;Comunidad;11;Extremadura;98;EXTREMADURA;694;66233;653,24;356;122883;277,33
2022;1;Provincia;11;Extremadura;6;Badajoz;439;67827;651,92;216;131229;292,32
2022;1;Provincia;11;Extremadura;10;Cáceres;255;63373;655,62;140;103972;243,37
2022;1;Comunidad;12;Galicia;98;GALICIA;1944;104325;874,11;242;573349;385,59
2022;1;Provincia;12;Galicia;15;A Coruña;839;108588;919,72;129;572622;359,59
2022;1;Provincia;12;Galicia;27;Lugo;279;85613;759,90;34;301740;359,31
2022;1;Provincia;12;Galicia;32;Ourense;225;77935;651,64;21;307720;313,96
2022;1;Provincia;12;Galicia;36;Pontevedra;601;113798;918,15;58;835431;483,93
2022;1;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7081;205870;2034,10;1329;915100;813,03
2022;1;Provincia;13;Comunidad de Madrid;28;Madrid;7081;205870;2034,10;1329;915100;813,03
2022;1;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1440;69851;687,90;430;211869;293,71
2022;1;Provincia;14;Región de Murcia;30;Murcia;1440;69851;687,90;430;211869;293,71
2022;1;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;940;97634;972,04;219;483587;617,60
2022;1;Provincia;15;C. Foral de Navarra;31;Navarra;940;97634;972,04;219;483587;617,60
2022;1;Comunidad;16;País Vasco;98;PAÍS VASCO;3871;127578;1383,58;583;677214;829,98
2022;1;Provincia;16;País Vasco;1;Araba / Álava;439;76044;956,65;134;1042461;592,45
2022;1;Provincia;16;País Vasco;20;Gipuzkoa;1388;164363;1489,59;214;448249;726,92
2022;1;Provincia;16;País Vasco;48;Bizkaia;2044;113122;1393,33;235;775013;1001,43
2022;1;Comunidad;17;La Rioja;98;LA RIOJA;786;70456;845,15;108;218487;391,45
2022;1;Provincia;17;La Rioja;26;La Rioja;786;70456;845,15;108;218487;391,45
2022;1;Comunidad;18;Ceuta;98;CEUTA;26;124339;1642,55;1;100000;400,00
2022;1;Provincia;18;Ceuta;51;Ceuta;26;124339;1642,55;1;100000;400,00
2022;1;Comunidad;19;Melilla;98;MELILLA;31;116669;1360,77;7;144517;835,22
2022;1;Provincia;19;Melilla;52;Melilla;31;116669;1360,77;7;144517;835,22
2022;2;Nacional;99;ESPAÑA;99;ESPAÑA;51796;122846;1204,94;11437;536419;541,36
2022;2;Comunidad;1;Andalucía;98;ANDALUCÍA;8989;89669;974,67;2159;231548;424,27
2022;2;Provincia;1;Andalucía;4;Almería;916;74482;678,31;152;241012;387,42
2022;2;Provincia;1;Andalucía;11;Cádiz;1247;80070;895,04;367;190873;402,09
2022;2;Provincia;1;Andalucía;14;Córdoba;774;78404;838,63;282;147084;354,58
2022;2;Provincia;1;Andalucía;18;Granada;1072;73659;839,30;182;231649;411,77
2022;2;Provincia;1;Andalucía;21;Huelva;431;65619;664,77;114;124726;368,39
2022;2;Provincia;1;Andalucía;23;Jaén;503;58637;679,98;140;116184;302,29
2022;2;Provincia;1;Andalucía;29;Málaga;2393;122995;1326,63;252;344090;699,98
2022;2;Provincia;1;Andalucía;41;Sevilla;1653;89137;1022,28;670;277024;390,58
2022;2;Comunidad;2;Aragón;98;ARAGÓN;1506;93219;853,68;592;475923;368,15
2022;2;Provincia;2;Aragón;22;Huesca;341;56771;812,92;59;247952;303,21
2022;2;Provincia;2;Aragón;44;Teruel;112;57579;672,40;44;273060;372,49
2022;2;Provincia;2;Aragón;50;Zaragoza;1053;108152;883,96;489;563580;385,14
2022;2;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;865;83903;867,76;139;359262;375,90
2022;2;Provincia;3;Principado de Asturias;33;Asturias;865;83903;867,76;139;359262;375,90
2022;2;Comunidad;4;Illes Balears;98;ILLES BALEARS;1397;156129;1511,89;95;467932;974,62
2022;2;Provincia;4;Illes Balears;7;Illes Balears;1397;156129;1511,89;95;467932;974,62
2022;2;Comunidad;5;Canarias;98;CANARIAS;2076;127994;1281,06;228;558979;619,73
2022;2;Provincia;5;Canarias;35;Las Palmas;967;118923;1317,72;133;527452;595,26
2022;2;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1109;136787;1245,52;95;597950;649,98
2022;2;Comunidad;6;Cantabria;98;CANTABRIA;647;78257;1083,10;103;384052;605,49
2022;2;Provincia;6;Cantabria;39;Cantabria;647;78257;1083,10;103;384052;605,49
2022;2;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2430;72932;787,71;877;376742;382,25
2022;2;Provincia;7;Castilla y León;5;Ávila;101;37631;661,88;102;143120;350,01
2022;2;Provincia;7;Castilla y León;9;Burgos;512;82835;802,90;230;236428;428,69
2022;2;Provincia;7;Castilla y León;24;León;391;69907;613,74;116;213589;308,87
2022;2;Provincia;7;Castilla y León;34;Palencia;195;50151;718,09;40;132725;276,06
2022;2;Provincia;7;Castilla y León;37;Salamanca;331;66609;956,41;62;247914;354,78
2022;2;Provincia;7;Castilla y León;40;Segovia;91;61764;666,76;72;164059;355,12
2022;2;Provincia;7;Castilla y León;42;Soria;89;81783;708,23;39;370894;346,23
2022;2;Provincia;7;Castilla y León;47;Valladolid;609;83835;887,05;174;797614;416,13
2022;2;Provincia;7;Castilla y León;49;Zamora;111;71507;663,57;42;211918;331,85
2022;2;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1289;81954;694,93;695;682778;340,93
2022;2;Provincia;8;Castilla-La Mancha;2;Albacete;364;84171;730,29;86;221200;340,72
2022;2;Provincia;8;Castilla-La Mancha;13;Ciudad Real;242;73269;627,14;98;261024;294,60
2022;2;Provincia;8;Castilla-La Mancha;16;Cuenca;109;64214;721,14;80;118811;291,20
2022;2;Provincia;8;Castilla-La Mancha;19;Guadalajara;176;72894;635,17;118;1926387;397,60
2022;2;Provincia;8;Castilla-La Mancha;45;Toledo;398;93473;727,60;313;565865;343,53
2022;2;Comunidad;9;Cataluña;98;CATALUÑA;9179;140934;1304,27;1722;798085;624,13
2022;2;Provincia;9;Cataluña;8;Barcelona;6862;162447;1474,03;1208;1028831;731,03
2022;2;Provincia;9;Cataluña;17;Girona;922;92196;945,11;178;441360;493,44
2022;2;Provincia;9;Cataluña;25;Lleida;590;58443;619,93;150;234816;306,96
2022;2;Provincia;9;Cataluña;43;Tarragona;805;77311;793,18;186;314409;400,11
2022;2;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6450;88849;849,37;1344;494663;464,72
2022;2;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2634;82824;880,72;326;477651;525,00
2022;2;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;752;57938;658,14;274;266844;348,52
2022;2;Provincia;10;Comunitat Valenciana;46;Valencia / València;3064;102656;878,63;744;599758;487,43
2022;2;Comunidad;11;Extremadura;98;EXTREMADURA;732;68088;643,20;361;165742;311,55
2022;2;Provincia;11;Extremadura;6;Badajoz;469;71259;641,15;215;180312;345,60
2022;2;Provincia;11;Extremadura;10;Cáceres;263;62250;646,96;146;130492;229,19
2022;2;Comunidad;12;Galicia;98;GALICIA;1947;100171;863,03;246;560054;391,24
2022;2;Provincia;12;Galicia;15;A Coruña;845;101611;897,00;137;521079;369,57
2022;2;Provincia;12;Galicia;27;Lugo;270;73079;764,20;30;247227;337,65
2022;2;Provincia;12;Galicia;32;Ourense;250;87629;640,93;23;239088;277,82
2022;2;Provincia;12;Galicia;36;Pontevedra;582;114469;930,49;56;943858;513,48
2022;2;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7203;218592;2088,48;1450;929639;820,32
2022;2;Provincia;13;Comunidad de Madrid;28;Madrid;7203;218592;2088,48;1450;929639;820,32
2022;2;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1432;70530;673,63;442;234260;309,38
2022;2;Provincia;14;Región de Murcia;30;Murcia;1432;70530;673,63;442;234260;309,38
2022;2;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;955;92950;969,53;232;451967;635,06
2022;2;Provincia;15;C. Foral de Navarra;31;Navarra;955;92950;969,53;232;451967;635,06
2022;2;Comunidad;16;País Vasco;98;PAÍS VASCO;3849;135892;1420,11;624;581657;816,57
2022;2;Provincia;16;País Vasco;1;Araba / Álava;432;79126;938,50;135;640151;562,43
2022;2;Provincia;16;País Vasco;20;Gipuzkoa;1361;172421;1557,66;235;438098;727,28
2022;2;Provincia;16;País Vasco;48;Bizkaia;2056;122792;1419,93;254;697187;967,22
2022;2;Comunidad;17;La Rioja;98;LA RIOJA;794;77863;830,57;117;137518;424,39
2022;2;Provincia;17;La Rioja;26;La Rioja;794;77863;830,57;117;137518;424,39
2022;2;Comunidad;18;Ceuta;98;CEUTA;23;152603;1883,26;3;135000;483,33
2022;2;Provincia;18;Ceuta;51;Ceuta;23;152603;1883,26;3;135000;483,33
2022;2;Comunidad;19;Melilla;98;MELILLA;33;137846;1364,84;8;170388;846,39
2022;2;Provincia;19;Melilla;52;Melilla;33;137846;1364,84;8;170388;846,39
2022;3;Nacional;99;ESPAÑA;99;ESPAÑA;52629;123571;1217,67;11418;531373;547,26
2022;3;Comunidad;1;Andalucía;98;ANDALUCÍA;9295;97977;1020,19;2175;239442;434,46
2022;3;Provincia;1;Andalucía;4;Almería;920;73808;683,45;153;230244;386,30
2022;3;Provincia;1;Andalucía;11;Cádiz;1278;104375;992,71;381;247942;432,89
2022;3;Provincia;1;Andalucía;14;Córdoba;807;79383;810,32;271;111515;348,02
2022;3;Provincia;1;Andalucía;18;Granada;1083;75929;835,71;182;229799;410,70
2022;3;Provincia;1;Andalucía;21;Huelva;437;71234;683,70;126;131566;387,65
2022;3;Provincia;1;Andalucía;23;Jaén;510;61189;705,23;132;121173;304,94
2022;3;Provincia;1;Andalucía;29;Málaga;2573;131521;1387,01;244;329874;715,38
2022;3;Provincia;1;Andalucía;41;Sevilla;1687;94187;1053,70;686;293975;396,23
2022;3;Comunidad;2;Aragón;98;ARAGÓN;1479;97629;873,51;667;465510;362,82
2022;3;Provincia;2;Aragón;22;Huesca;354;57803;849,70;61;157859;320,81
2022;3;Provincia;2;Aragón;44;Teruel;114;66779;694,95;51;211407;340,34
2022;3;Provincia;2;Aragón;50;Zaragoza;1011;114362;899,50;555;537971;371,53
2022;3;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;858;85602;877,09;143;258769;388,08
2022;3;Provincia;3;Principado de Asturias;33;Asturias;858;85602;877,09;143;258769;388,08
2022;3;Comunidad;4;Illes Balears;98;ILLES BALEARS;1396;160284;1512,30;104;594234;1120,35
2022;3;Provincia;4;Illes Balears;7;Illes Balears;1396;160284;1512,30;104;594234;1120,35
2022;3;Comunidad;5;Canarias;98;CANARIAS;2222;117548;1292,71;246;582329;643,74
2022;3;Provincia;5;Canarias;35;Las Palmas;1037;114403;1331,88;142;538474;611,36
2022;3;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1185;120496;1255,99;104;636570;683,79
2022;3;Comunidad;6;Cantabria;98;CANTABRIA;650;74444;1093,05;108;353124;643,65
2022;3;Provincia;6;Cantabria;39;Cantabria;650;74444;1093,05;108;353124;643,65
2022;3;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2477;75761;778,59;814;389726;382,29
2022;3;Provincia;7;Castilla y León;5;Ávila;125;40187;573,93;94;133962;347,16
2022;3;Provincia;7;Castilla y León;9;Burgos;512;84013;781,01;191;255688;434,97
2022;3;Provincia;7;Castilla y León;24;León;400;69210;624,98;112;222362;317,42
2022;3;Provincia;7;Castilla y León;34;Palencia;183;58157;687,62;43;175919;293,46
2022;3;Provincia;7;Castilla y León;37;Salamanca;323;68224;948,27;58;274278;363,42
2022;3;Provincia;7;Castilla y León;40;Segovia;91;63323;704,35;75;139848;410,86
2022;3;Provincia;7;Castilla y León;42;Soria;95;65567;631,90;38;373885;323,11
2022;3;Provincia;7;Castilla y León;47;Valladolid;616;97321;934,41;172;803128;412,48
2022;3;Provincia;7;Castilla y León;49;Zamora;132;61872;602,87;31;228601;271,14
2022;3;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1313;80973;699,37;696;602959;340,95
2022;3;Provincia;8;Castilla-La Mancha;2;Albacete;352;85248;742,79;89;147823;321,83
2022;3;Provincia;8;Castilla-La Mancha;13;Ciudad Real;256;72000;648,02;104;267171;288,39
2022;3;Provincia;8;Castilla-La Mancha;16;Cuenca;122;68261;774,57;74;127034;327,46
2022;3;Provincia;8;Castilla-La Mancha;19;Guadalajara;154;61092;640,67;115;1412638;378,70
2022;3;Provincia;8;Castilla-La Mancha;45;Toledo;429;94154;701,77;314;612452;354,45
2022;3;Comunidad;9;Cataluña;98;CATALUÑA;9362;136426;1295,30;1627;841080;652,75
2022;3;Provincia;9;Cataluña;8;Barcelona;6970;155837;1455,34;1172;1061575;746,12
2022;3;Provincia;9;Cataluña;17;Girona;945;94436;966,25;150;465888;508,65
2022;3;Provincia;9;Cataluña;25;Lleida;608;64030;642,34;133;285815;407,30
2022;3;Provincia;9;Cataluña;43;Tarragona;839;75252;806,29;172;267861;402,24
2022;3;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6668;88005;853,77;1331;552200;465,14
2022;3;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2722;87739;902,33;322;516116;502,61
2022;3;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;788;67741;656,43;270;290141;355,12
2022;3;Provincia;10;Comunitat Valenciana;46;Valencia / València;3158;93857;869,22;739;676133;493,48
2022;3;Comunidad;11;Extremadura;98;EXTREMADURA;766;64620;634,29;345;164934;310,66
2022;3;Provincia;11;Extremadura;6;Badajoz;489;67482;621,35;207;180836;344,54
2022;3;Provincia;11;Extremadura;10;Cáceres;277;59052;659,46;138;127395;230,69
2022;3;Comunidad;12;Galicia;98;GALICIA;2011;96213;858,63;281;541731;432,87
2022;3;Provincia;12;Galicia;15;A Coruña;851;95466;892,93;149;506618;421,88
2022;3;Provincia;12;Galicia;27;Lugo;300;68234;736,73;41;278343;354,71
2022;3;Provincia;12;Galicia;32;Ourense;241;87635;603,89;25;334230;276,59
2022;3;Provincia;12;Galicia;36;Pontevedra;619;112787;945,26;66;789216;532,19
2022;3;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7276;229366;2130,53;1452;838559;809,63
2022;3;Provincia;13;Comunidad de Madrid;28;Madrid;7276;229366;2130,53;1452;838559;809,63
2022;3;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1315;71318;672,88;466;247183;312,79
2022;3;Provincia;14;Región de Murcia;30;Murcia;1315;71318;672,88;466;247183;312,79
2022;3;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;928;90359;981,71;232;416888;545,12
2022;3;Provincia;15;C. Foral de Navarra;31;Navarra;928;90359;981,71;232;416888;545,12
2022;3;Comunidad;16;País Vasco;98;PAÍS VASCO;3760;119636;1396,15;597;582380;822,70
2022;3;Provincia;16;País Vasco;1;Araba / Álava;429;86438;954,68;136;709284;593,26
2022;3;Provincia;16;País Vasco;20;Gipuzkoa;1285;115660;1492,56;222;432135;735,06
2022;3;Provincia;16;País Vasco;48;Bizkaia;2046;127981;1414,93;239;676706;963,67
2022;3;Comunidad;17;La Rioja;98;LA RIOJA;803;85238;877,85;123;126900;408,62
2022;3;Provincia;17;La Rioja;26;La Rioja;803;85238;877,85;123;126900;408,62
2022;3;Comunidad;18;Ceuta;98;CEUTA;19;113313;2157,69;2;170000;566,67
2022;3;Provincia;18;Ceuta;51;Ceuta;19;113313;2157,69;2;170000;566,67
2022;3;Comunidad;19;Melilla;98;MELILLA;31;138138;1263,58;9;175900;915,31
2022;3;Provincia;19;Melilla;52;Melilla;31;138138;1263,58;9;175900;915,31
2022;4;Nacional;99;ESPAÑA;99;ESPAÑA;53116;126985;1228,54;11578;537339;549,25
2022;4;Comunidad;1;Andalucía;98;ANDALUCÍA;9384;98729;1032,39;2170;242029;435,45
2022;4;Provincia;1;Andalucía;4;Almería;922;73594;698,50;155;213772;392,30
2022;4;Provincia;1;Andalucía;11;Cádiz;1310;102080;993,22;387;244661;440,76
2022;4;Provincia;1;Andalucía;14;Córdoba;822;78629;807,33;261;128935;349,13
2022;4;Provincia;1;Andalucía;18;Granada;1111;80570;870,45;191;254134;401,15
2022;4;Provincia;1;Andalucía;21;Huelva;425;71118;708,25;138;138072;374,20
2022;4;Provincia;1;Andalucía;23;Jaén;541;61999;677,50;127;124595;300,31
2022;4;Provincia;1;Andalucía;29;Málaga;2527;131134;1394,41;243;335337;732,23
2022;4;Provincia;1;Andalucía;41;Sevilla;1726;98529;1085,67;668;295340;392,26
2022;4;Comunidad;2;Aragón;98;ARAGÓN;1485;101129;896,98;693;501212;363,01
2022;4;Provincia;2;Aragón;22;Huesca;360;58556;829,61;78;155851;321,25
2022;4;Provincia;2;Aragón;44;Teruel;107;95680;661,29;53;331043;283,75
2022;4;Provincia;2;Aragón;50;Zaragoza;1018;116774;942,46;562;586898;378,99
2022;4;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;908;92915;877,97;162;264571;389,96
2022;4;Provincia;3;Principado de Asturias;33;Asturias;908;92915;877,97;162;264571;389,96
2022;4;Comunidad;4;Illes Balears;98;ILLES BALEARS;1424;154946;1583,65;130;659499;1096,75
2022;4;Provincia;4;Illes Balears;7;Illes Balears;1424;154946;1583,65;130;659499;1096,75
2022;4;Comunidad;5;Canarias;98;CANARIAS;2311;117641;1278,22;264;513413;640,90
2022;4;Provincia;5;Canarias;35;Las Palmas;1156;116191;1333,72;159;438720;619,86
2022;4;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1155;119079;1223,23;105;616345;669,89
2022;4;Comunidad;6;Cantabria;98;CANTABRIA;637;76539;1098,76;103;349821;676,53
2022;4;Provincia;6;Cantabria;39;Cantabria;637;76539;1098,76;103;349821;676,53
2022;4;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2478;76544;771,46;784;290398;370,12
2022;4;Provincia;7;Castilla y León;5;Ávila;124;45357;616,97;95;127827;378,60
2022;4;Provincia;7;Castilla y León;9;Burgos;498;79575;759,03;179;182413;432,35
2022;4;Provincia;7;Castilla y León;24;León;410;65320;606,61;111;232918;329,40
2022;4;Provincia;7;Castilla y León;34;Palencia;182;54954;688,25;33;184759;279,45
2022;4;Provincia;7;Castilla y León;37;Salamanca;337;81496;980,41;70;251505;354,05
2022;4;Provincia;7;Castilla y León;40;Segovia;100;74372;727,01;62;159474;407,20
2022;4;Provincia;7;Castilla y León;42;Soria;106;69541;602,65;38;410533;328,33
2022;4;Provincia;7;Castilla y León;47;Valladolid;586;99544;911,39;152;549578;362,76
2022;4;Provincia;7;Castilla y León;49;Zamora;135;58152;582,24;44;162778;229,18
2022;4;Comunidad;8;Castilla-La Mancha;98;CASTILLA-LA MANCHA;1266;83517;730,36;720;701325;339,97
2022;4;Provincia;8;Castilla-La Mancha;2;Albacete;330;86180;784,71;93;153995;327,63
2022;4;Provincia;8;Castilla-La Mancha;13;Ciudad Real;244;73273;654,27;127;188989;280,25
2022;4;Provincia;8;Castilla-La Mancha;16;Cuenca;119;68438;758,01;70;121546;334,01
2022;4;Provincia;8;Castilla-La Mancha;19;Guadalajara;164;66220;711,91;131;1534305;381,21
2022;4;Provincia;8;Castilla-La Mancha;45;Toledo;409;99830;739,90;299;853159;358,36
2022;4;Comunidad;9;Cataluña;98;CATALUÑA;9398;137930;1301,23;1679;936309;660,98
2022;4;Provincia;9;Cataluña;8;Barcelona;6994;157648;1460,60;1193;1162725;754,25
2022;4;Provincia;9;Cataluña;17;Girona;960;96827;964,11;168;452251;509,01
2022;4;Provincia;9;Cataluña;25;Lleida;580;61018;640,33;142;282101;419,84
2022;4;Provincia;9;Cataluña;43;Tarragona;864;76642;834,93;176;507073;421,32
2022;4;Comunidad;10;Comunitat Valenciana;98;COMUNITAT VALENCIANA;6795;90778;867,48;1348;518929;446,22
2022;4;Provincia;10;Comunitat Valenciana;3;Alicante / Alacant;2809;90365;905,25;322;395194;477,68
2022;4;Provincia;10;Comunitat Valenciana;12;Castellón / Castelló;768;70060;642,16;277;259398;350,59
2022;4;Provincia;10;Comunitat Valenciana;46;Valencia / València;3218;96456;895,32;749;686738;473,40
2022;4;Comunidad;11;Extremadura;98;EXTREMADURA;750;64770;639,02;335;150889;308,30
2022;4;Provincia;11;Extremadura;6;Badajoz;469;64195;604,31;202;160757;331,33
2022;4;Provincia;11;Extremadura;10;Cáceres;281;65817;702,16;133;118926;233,71
2022;4;Comunidad;12;Galicia;98;GALICIA;2030;91811;867,70;297;507112;445,17
2022;4;Provincia;12;Galicia;15;A Coruña;852;95531;927,66;143;454079;448,90
2022;4;Provincia;12;Galicia;27;Lugo;291;70925;794,05;49;243244;327,96
2022;4;Provincia;12;Galicia;32;Ourense;239;84823;604,30;30;366353;292,84
2022;4;Provincia;12;Galicia;36;Pontevedra;648;96948;891,12;75;745714;526,01
2022;4;Comunidad;13;Comunidad de Madrid;98;COMUNIDAD DE MADRID;7464;241082;2138,67;1489;786407;805,19
2022;4;Provincia;13;Comunidad de Madrid;28;Madrid;7464;241082;2138,67;1489;786407;805,19
2022;4;Comunidad;14;Región de Murcia;98;REGIÓN DE MURCIA;1347;75312;695,94;454;253169;323,12
2022;4;Provincia;14;Región de Murcia;30;Murcia;1347;75312;695,94;454;253169;323,12
2022;4;Comunidad;15;C. Foral de Navarra;98;C. FORAL DE NAVARRA;945;102185;1004,22;237;314070;519,45
2022;4;Provincia;15;C. Foral de Navarra;31;Navarra;945;102185;1004,22;237;314070;519,45
2022;4;Comunidad;16;País Vasco;98;PAÍS VASCO;3654;124062;1433,31;576;563363;846,25
2022;4;Provincia;16;País Vasco;1;Araba / Álava;444;93142;1001,01;138;620637;577,73
2022;4;Provincia;16;País Vasco;20;Gipuzkoa;1318;119868;1539,31;204;502359;755,11
2022;4;Provincia;16;País Vasco;48;Bizkaia;1892;132954;1447,18;234;599292;1011,52
2022;4;Comunidad;17;La Rioja;98;LA RIOJA;791;81848;874,20;127;134415;407,00
2022;4;Provincia;17;La Rioja;26;La Rioja;791;81848;874,20;127;134415;407,00
2022;4;Comunidad;18;Ceuta;98;CEUTA;23;119562;2098,33;2;170000;566,67
2022;4;Provincia;18;Ceuta;51;Ceuta;23;119562;2098,33;2;170000;566,67
2022;4;Comunidad;19;Melilla;98;MELILLA;26;112853;1125,08;8;171200;945,71
2022;4;Provincia;19;Melilla;52;Melilla;26;112853;1125,08;8;171200;945,71
2023;1;Nacional;99;ESPAÑA;99;ESPAÑA;53900;127610;1232,62;11548;516178;547,82
2023;1;Comunidad;1;Andalucía;98;ANDALUCÍA;9498;97411;1018,67;2144;235222;432,24
2023;1;Provincia;1;Andalucía;4;Almería;922;75289;687,70;160;188757;393,45
2023;1;Provincia;1;Andalucía;11;Cádiz;1370;95895;949,19;373;253800;452,12
2023;1;Provincia;1;Andalucía;14;Córdoba;816;81588;796,90;281;157027;376,35
2023;1;Provincia;1;Andalucía;18;Granada;1112;80380;886,52;183;248742;374,55
2023;1;Provincia;1;Andalucía;21;Huelva;524;72123;724,92;157;112237;393,67
2023;1;Provincia;1;Andalucía;23;Jaén;601;63811;671,35;121;117585;279,14
2023;1;Provincia;1;Andalucía;29;Málaga;2412;131580;1402,74;229;313593;716,90
2023;1;Provincia;1;Andalucía;41;Sevilla;1741;95605;1067,71;640;296400;397,28
2023;1;Comunidad;2;Aragón;98;ARAGÓN;1431;105377;900,44;624;511597;377,65
2023;1;Provincia;2;Aragón;22;Huesca;330;57440;779,99;85;168570;397,85
2023;1;Provincia;2;Aragón;44;Teruel;109;82079;635,20;62;265651;319,16
2023;1;Provincia;2;Aragón;50;Zaragoza;992;125264;973,54;477;623907;380,26
2023;1;Comunidad;3;Principado de Asturias;98;PRINCIPADO DE ASTURIAS;933;84026;827,26;159;311263;403,17
2023;1;Provincia;3;Principado de Asturias;33;Asturias;933;84026;827,26;159;311263;403,17
2023;1;Comunidad;4;Illes Balears;98;ILLES BALEARS;1462;145866;1547,98;124;725991;1144,04
2023;1;Provincia;4;Illes Balears;7;Illes Balears;1462;145866;1547,98;124;725991;1144,04
2023;1;Comunidad;5;Canarias;98;CANARIAS;2522;121316;1285,73;241;466075;653,55
2023;1;Provincia;5;Canarias;35;Las Palmas;1308;117318;1370,15;154;409134;632,38
2023;1;Provincia;5;Canarias;38;Santa Cruz de Tenerife;1214;125210;1203,52;87;560975;688,84
2023;1;Comunidad;6;Cantabria;98;CANTABRIA;686;74245;1072,47;111;442735;643,15
2023;1;Provincia;6;Cantabria;39;Cantabria;686;74245;1072,47;111;442735;643,15
2023;1;Comunidad;7;Castilla y León;98;CASTILLA Y LEÓN;2445;79392;793,32;787;254412;393,23
2023;1;Provincia;7;Castilla y León;5;Ávila;116;55609;699,12;96;144199;457,15
2023;1;Provincia;7;Castilla y León;9;Burgos;487;80777;799,53;175;166878;451,78
2023;1;Provincia;7;Castilla y León;24;León;409;70738;613,86;109;235747;450,45
2023;1;Provincia;7;Castilla y León;34;Palencia;175;47541;670,33;30;182920;292,90
2023;1;Provincia;7;Castilla y León;37;Salamanca;363;87722;951,20;74;173890;333,79
