ano,trim,geo,cod-ca,ca,cod-prv,prv,viv-num,viv-imp,viv-pm2,gar-num,gar-imp,gar-pm2,tras-num,tras-imp,tras-pm2,Unnamed: 16,sector,v,loc-num,loc-imp,loc-pm2,nav-num,nav-imp,nav-pm2
,2,Provincia,14,Región de Murcia,30,Murcia,,,,,,,,,,,commercial,2008.0,2616.0,136272.0,"1271,10",422.0,276152.0,"444,48"
,2,Comunidad,15,C. Foral de Navarra,98,C. FORAL DE NAVARRA,,,,,,,,,,,commercial,2008.0,1237.0,168552.0,"1578,92",372.0,485027.0,"838,05"
,2,Provincia,15,C. Foral de Navarra,31,Navarra,,,,,,,,,,,commercial,2008.0,1237.0,168552.0,"1578,92",372.0,485027.0,"838,05"
,2,Comunidad,16,País Vasco,98,PAÍS VASCO,,,,,,,,,,,commercial,2008.0,4880.0,204926.0,"2285,79",878.0,624509.0,"1115,67"
,2,Provincia,16,País Vasco,1,Araba / Álava,,,,,,,,,,,commercial,2008.0,616.0,146637.0,"1787,41",161.0,222878.0,"711,31"
,2,Provincia,16,País Vasco,20,Gipuzkoa,,,,,,,,,,,commercial,2008.0,1801.0,188963.0,"2155,79",299.0,598730.0,"1022,74"
,2,Provincia,16,País Vasco,48,Bizkaia,,,,,,,,,,,commercial,2008.0,2463.0,229438.0,"2490,54",418.0,705967.0,"1244,93"
,2,Comunidad,17,La Rioja,98,LA RIOJA,,,,,,,,,,,commercial,2008.0,1763.0,110249.0,"1315,46",131.0,294184.0,"540,62"
,2,Provincia,17,La Rioja,26,La Rioja,,,,,,,,,,,commercial,2008.0,1763.0,110249.0,"1315,46",131.0,294184.0,"540,62"
,2,Comunidad,18,Ceuta,98,CEUTA,,,,,,,,,,,commercial,2008.0,44.0,157653.0,"1462,63",7.0,212783.0,"676,24"
,2,Provincia,18,Ceuta,51,Ceuta,,,,,,,,,,,commercial,2008.0,44.0,157653.0,"1462,63",7.0,212783.0,"676,24"
,2,Comunidad,19,Melilla,98,MELILLA,,,,,,,,,,,commercial,2008.0,79.0,117922.0,"1165,33",17.0,188834.0,"571,88"
,2,Provincia,19,Melilla,52,Melilla,,,,,,,,,,,commercial,2008.0,79.0,117922.0,"1165,33",17.0,188834.0,"571,88"
,3,Nacional,99,ESPAÑA,99,ESPAÑA,,,,,,,,,,,commercial,2008.0,60775.0,230138.0,"1921,54",12444.0,519490.0,"771,06"
,3,Comunidad,1,Andalucía,98,ANDALUCÍA,,,,,,,,,,,commercial,2008.0,10528.0,174580.0,"1520,13",2656.0,237518.0,"603,72"
,3,Provincia,1,Andalucía,4,Almería,,,,,,,,,,,commercial,2008.0,977.0,175548.0,"1456,77",242.0,267455.0,"587,62"
,3,Provincia,1,Andalucía,11,Cádiz,,,,,,,,,,,commercial,2008.0,1296.0,182264.0,"1733,46",381.0,272930.0,"598,43"
,3,Provincia,1,Andalucía,14,Córdoba,,,,,,,,,,,commercial,2008.0,959.0,130659.0,"1239,89",300.0,138105.0,"498,84"
,3,Provincia,1,Andalucía,18,Granada,,,,,,,,,,,commercial,2008.0,1469.0,121264.0,"1113,81",148.0,291060.0,"484,98"
,3,Provincia,1,Andalucía,21,Huelva,,,,,,,,,,,commercial,2008.0,527.0,187514.0,"1564,29",122.0,137225.0,"439,81"
,3,Provincia,1,Andalucía,23,Jaén,,,,,,,,,,,commercial,2008.0,825.0,145166.0,"1060,07",191.0,205184.0,"335,36"
,3,Provincia,1,Andalucía,29,Málaga,,,,,,,,,,,commercial,2008.0,2077.0,239418.0,"2049,91",251.0,368709.0,"751,97"
,3,Provincia,1,Andalucía,41,Sevilla,,,,,,,,,,,commercial,2008.0,2398.0,173796.0,"1503,75",1021.0,226306.0,"691,18"
,3,Comunidad,2,Aragón,98,ARAGÓN,,,,,,,,,,,commercial,2008.0,1600.0,203738.0,"1711,01",789.0,356557.0,"733,51"
,3,Provincia,2,Aragón,22,Huesca,,,,,,,,,,,commercial,2008.0,392.0,127661.0,"1322,32",104.0,564718.0,"853,85"
,3,Provincia,2,Aragón,44,Teruel,,,,,,,,,,,commercial,2008.0,130.0,131683.0,"933,25",19.0,794133.0,"358,64"
,3,Provincia,2,Aragón,50,Zaragoza,,,,,,,,,,,commercial,2008.0,1078.0,239338.0,"1940,93",666.0,320840.0,"727,34"
,3,Comunidad,3,Principado de Asturias,98,PRINCIPADO DE ASTURIAS,,,,,,,,,,,commercial,2008.0,1369.0,177651.0,"1346,72",176.0,364040.0,"620,62"
,3,Provincia,3,Principado de Asturias,33,Asturias,,,,,,,,,,,commercial,2008.0,1369.0,177651.0,"1346,72",176.0,364040.0,"620,62"
,3,Comunidad,4,Illes Balears,98,ILLES BALEARS,,,,,,,,,,,commercial,2008.0,1389.0,234561.0,"2228,47",120.0,358985.0,"810,37"
,3,Provincia,4,Illes Balears,7,Illes Balears,,,,,,,,,,,commercial,2008.0,1389.0,234561.0,"2228,47",120.0,358985.0,"810,37"
,3,Comunidad,5,Canarias,98,CANARIAS,,,,,,,,,,,commercial,2008.0,2445.0,226594.0,"2102,13",286.0,737663.0,"1179,23"
,3,Provincia,5,Canarias,35,Las Palmas,,,,,,,,,,,commercial,2008.0,1208.0,243627.0,"2339,82",216.0,662172.0,"1183,90"
,3,Provincia,5,Canarias,38,Santa Cruz de Tenerife,,,,,,,,,,,commercial,2008.0,1237.0,210880.0,"1882,85",70.0,846264.0,"1172,52"
,3,Comunidad,6,Cantabria,98,CANTABRIA,,,,,,,,,,,commercial,2008.0,886.0,156760.0,"1744,98",110.0,351670.0,"988,50"
,3,Provincia,6,Cantabria,39,Cantabria,,,,,,,,,,,commercial,2008.0,886.0,156760.0,"1744,98",110.0,351670.0,"988,50"
,3,Comunidad,7,Castilla y León,98,CASTILLA Y LEÓN,,,,,,,,,,,commercial,2008.0,2779.0,154737.0,"1459,11",744.0,301957.0,"591,91"
,3,Provincia,7,Castilla y León,5,Ávila,,,,,,,,,,,commercial,2008.0,183.0,111625.0,"1177,32",153.0,267563.0,"703,05"
,3,Provincia,7,Castilla y León,9,Burgos,,,,,,,,,,,commercial,2008.0,436.0,146245.0,"1560,16",183.0,290412.0,"636,18"
,3,Provincia,7,Castilla y León,24,León,,,,,,,,,,,commercial,2008.0,511.0,141662.0,"1209,07",73.0,233051.0,"442,59"
,3,Provincia,7,Castilla y León,34,Palencia,,,,,,,,,,,commercial,2008.0,209.0,96018.0,"1058,04",19.0,230848.0,"355,87"
,3,Provincia,7,Castilla y León,37,Salamanca,,,,,,,,,,,commercial,2008.0,402.0,167474.0,"1628,38",36.0,260740.0,"522,25"
,3,Provincia,7,Castilla y León,40,Segovia,,,,,,,,,,,commercial,2008.0,157.0,223921.0,"1836,74",44.0,121806.0,"382,09"
,3,Provincia,7,Castilla y León,42,Soria,,,,,,,,,,,commercial,2008.0,187.0,121663.0,"1153,51",46.0,485014.0,"439,97"
,3,Provincia,7,Castilla y León,47,Valladolid,,,,,,,,,,,commercial,2008.0,544.0,200164.0,"1876,04",167.0,336484.0,"638,24"
,3,Provincia,7,Castilla y León,49,Zamora,,,,,,,,,,,commercial,2008.0,150.0,132588.0,"994,63",23.0,248794.0,"353,88"
,3,Comunidad,8,Castilla-La Mancha,98,CASTILLA-LA MANCHA,,,,,,,,,,,commercial,2008.0,1934.0,181338.0,"1265,84",900.0,334610.0,"462,44"
,3,Provincia,8,Castilla-La Mancha,2,Albacete,,,,,,,,,,,commercial,2008.0,466.0,161561.0,"1061,42",248.0,147385.0,"385,95"
,3,Provincia,8,Castilla-La Mancha,13,Ciudad Real,,,,,,,,,,,commercial,2008.0,546.0,206995.0,"1341,97",154.0,182701.0,"362,28"
,3,Provincia,8,Castilla-La Mancha,16,Cuenca,,,,,,,,,,,commercial,2008.0,222.0,192702.0,"1074,22",77.0,231098.0,"318,92"
,3,Provincia,8,Castilla-La Mancha,19,Guadalajara,,,,,,,,,,,commercial,2008.0,197.0,224755.0,"1908,39",73.0,1182471.0,"620,10"
,3,Provincia,8,Castilla-La Mancha,45,Toledo,,,,,,,,,,,commercial,2008.0,503.0,153950.0,"1184,80",348.0,339382.0,"550,79"
,3,Comunidad,9,Cataluña,98,CATALUÑA,,,,,,,,,,,commercial,2008.0,8883.0,276908.0,"2165,51",1630.0,1240033.0,"985,69"
,3,Provincia,9,Cataluña,8,Barcelona,,,,,,,,,,,commercial,2008.0,6116.0,329135.0,"2468,07",1099.0,1668985.0,"1181,76"
,3,Provincia,9,Cataluña,17,Girona,,,,,,,,,,,commercial,2008.0,1033.0,174543.0,"1754,62",216.0,782052.0,"756,67"
,3,Provincia,9,Cataluña,25,Lleida,,,,,,,,,,,commercial,2008.0,691.0,169275.0,"1238,65",152.0,399818.0,"529,43"
,3,Provincia,9,Cataluña,43,Tarragona,,,,,,,,,,,commercial,2008.0,1043.0,154961.0,"1472,47",163.0,574437.0,"769,50"
,3,Comunidad,10,Comunitat Valenciana,98,COMUNITAT VALENCIANA,,,,,,,,,,,commercial,2008.0,7362.0,202021.0,"1496,56",1500.0,475664.0,"725,79"
,3,Provincia,10,Comunitat Valenciana,3,Alicante / Alacant,,,,,,,,,,,commercial,2008.0,2769.0,194633.0,"1408,10",359.0,363036.0,"656,24"
,3,Provincia,10,Comunitat Valenciana,12,Castellón / Castelló,,,,,,,,,,,commercial,2008.0,1101.0,173380.0,"1379,07",355.0,387446.0,"786,02"
,3,Provincia,10,Comunitat Valenciana,46,Valencia / València,,,,,,,,,,,commercial,2008.0,3492.0,215899.0,"1598,92",786.0,571344.0,"731,69"
,3,Comunidad,11,Extremadura,98,EXTREMADURA,,,,,,,,,,,commercial,2008.0,853.0,162985.0,"1122,29",435.0,140590.0,"303,34"
,3,Provincia,11,Extremadura,6,Badajoz,,,,,,,,,,,commercial,2008.0,514.0,212415.0,"1348,75",214.0,143659.0,"325,36"
,3,Provincia,11,Extremadura,10,Cáceres,,,,,,,,,,,commercial,2008.0,339.0,92345.0,"798,65",221.0,137566.0,"281,63"
,3,Comunidad,12,Galicia,98,GALICIA,,,,,,,,,,,commercial,2008.0,3031.0,167792.0,"1381,84",224.0,612350.0,"588,39"
,3,Provincia,12,Galicia,15,A Coruña,,,,,,,,,,,commercial,2008.0,1188.0,159535.0,"1290,93",114.0,776629.0,"551,44"
,3,Provincia,12,Galicia,27,Lugo,,,,,,,,,,,commercial,2008.0,404.0,125418.0,"975,43",35.0,236855.0,"294,12"
,3,Provincia,12,Galicia,32,Ourense,,,,,,,,,,,commercial,2008.0,442.0,130656.0,"965,22",13.0,219066.0,"204,63"
,3,Provincia,12,Galicia,36,Pontevedra,,,,,,,,,,,commercial,2008.0,997.0,206884.0,"1790,90",62.0,548896.0,"809,13"
,3,Comunidad,13,Comunidad de Madrid,98,COMUNIDAD DE MADRID,,,,,,,,,,,commercial,2008.0,7978.0,430318.0,"3310,66",1253.0,903070.0,"1248,41"
,3,Provincia,13,Comunidad de Madrid,28,Madrid,,,,,,,,,,,commercial,2008.0,7978.0,430318.0,"3310,66",1253.0,903070.0,"1248,41"
,3,Comunidad,14,Región de Murcia,98,REGIÓN DE MURCIA,,,,,,,,,,,commercial,2008.0,2333.0,137059.0,"1252,73",340.0,308209.0,"454,97"
,3,Provincia,14,Región de Murcia,30,Murcia,,,,,,,,,,,commercial,2008.0,2333.0,137059.0,"1252,73",340.0,308209.0,"454,97"
,3,Comunidad,15,C. Foral de Navarra,98,C. FORAL DE NAVARRA,,,,,,,,,,,commercial,2008.0,1165.0,175518.0,"1544,75",334.0,421379.0,"813,10"
,3,Provincia,15,C. Foral de Navarra,31,Navarra,,,,,,,,,,,commercial,2008.0,1165.0,175518.0,"1544,75",334.0,421379.0,"813,10"
,3,Comunidad,16,País Vasco,98,PAÍS VASCO,,,,,,,,,,,commercial,2008.0,4438.0,212096.0,"2337,49",807.0,684075.0,"1161,64"
,3,Provincia,16,País Vasco,1,Araba / Álava,,,,,,,,,,,commercial,2008.0,592.0,144555.0,"1748,21",144.0,276455.0,"734,30"
,3,Provincia,16,País Vasco,20,Gipuzkoa,,,,,,,,,,,commercial,2008.0,1600.0,199581.0,"2179,52",306.0,592535.0,"1095,57"
,3,Provincia,16,País Vasco,48,Bizkaia,,,,,,,,,,,commercial,2008.0,2246.0,236861.0,"2588,61",357.0,826936.0,"1283,85"
,3,Comunidad,17,La Rioja,98,LA RIOJA,,,,,,,,,,,commercial,2008.0,1709.0,104700.0,"1397,27",116.0,268699.0,"510,29"
,3,Provincia,17,La Rioja,26,La Rioja,,,,,,,,,,,commercial,2008.0,1709.0,104700.0,"1397,27",116.0,268699.0,"510,29"
,3,Comunidad,18,Ceuta,98,CEUTA,,,,,,,,,,,commercial,2008.0,40.0,193314.0,"1456,49",9.0,207201.0,"919,57"
,3,Provincia,18,Ceuta,51,Ceuta,,,,,,,,,,,commercial,2008.0,40.0,193314.0,"1456,49",9.0,207201.0,"919,57"
,3,Comunidad,19,Melilla,98,MELILLA,,,,,,,,,,,commercial,2008.0,53.0,164134.0,"1210,21",15.0,185151.0,"696,68"
,3,Provincia,19,Melilla,52,Melilla,,,,,,,,,,,commercial,2008.0,53.0,164134.0,"1210,21",15.0,185151.0,"696,68"
,4,Nacional,99,ESPAÑA,99,ESPAÑA,,,,,,,,,,,commercial,2008.0,57048.0,233394.0,"1909,34",11281.0,611623.0,"753,06"
,4,Comunidad,1,Andalucía,98,ANDALUCÍA,,,,,,,,,,,commercial,2008.0,9718.0,178456.0,"1523,69",2459.0,228534.0,"582,80"
,4,Provincia,1,Andalucía,4,Almería,,,,,,,,,,,commercial,2008.0,927.0,189381.0,"1476,80",211.0,273234.0,"589,70"
,4,Provincia,1,Andalucía,11,Cádiz,,,,,,,,,,,commercial,2008.0,1172.0,196534.0,"1780,92",349.0,259347.0,"575,35"
,4,Provincia,1,Andalucía,14,Córdoba,,,,,,,,,,,commercial,2008.0,915.0,138449.0,"1273,18",291.0,133733.0,"484,66"
,4,Provincia,1,Andalucía,18,Granada,,,,,,,,,,,commercial,2008.0,1485.0,115790.0,"1110,32",126.0,255741.0,"499,80"
,4,Provincia,1,Andalucía,21,Huelva,,,,,,,,,,,commercial,2008.0,494.0,196437.0,"1563,71",123.0,154514.0,"461,78"
,4,Provincia,1,Andalucía,23,Jaén,,,,,,,,,,,commercial,2008.0,806.0,140056.0,"1017,61",160.0,214946.0,"335,16"
,4,Provincia,1,Andalucía,29,Málaga,,,,,,,,,,,commercial,2008.0,1805.0,234350.0,"2047,09",224.0,350380.0,"774,54"
,4,Provincia,1,Andalucía,41,Sevilla,,,,,,,,,,,commercial,2008.0,2114.0,189614.0,"1561,59",975.0,213697.0,"634,03"
,4,Comunidad,2,Aragón,98,ARAGÓN,,,,,,,,,,,commercial,2008.0,1526.0,223868.0,"1781,10",640.0,371740.0,"711,06"
,4,Provincia,2,Aragón,22,Huesca,,,,,,,,,,,commercial,2008.0,335.0,127666.0,"1368,31",45.0,481954.0,"454,35"
,4,Provincia,2,Aragón,44,Teruel,,,,,,,,,,,commercial,2008.0,139.0,126364.0,"896,74",18.0,265673.0,"370,77"
,4,Provincia,2,Aragón,50,Zaragoza,,,,,,,,,,,commercial,2008.0,1052.0,269522.0,"2032,85",577.0,367491.0,"731,34"
,4,Comunidad,3,Principado de Asturias,98,PRINCIPADO DE ASTURIAS,,,,,,,,,,,commercial,2008.0,1160.0,176098.0,"1320,73",186.0,345333.0,"650,28"
,4,Provincia,3,Principado de Asturias,33,Asturias,,,,,,,,,,,commercial,2008.0,1160.0,176098.0,"1320,73",186.0,345333.0,"650,28"
,4,Comunidad,4,Illes Balears,98,ILLES BALEARS,,,,,,,,,,,commercial,2008.0,1298.0,260390.0,"2130,39",86.0,413099.0,"813,83"
,4,Provincia,4,Illes Balears,7,Illes Balears,,,,,,,,,,,commercial,2008.0,1298.0,260390.0,"2130,39",86.0,413099.0,"813,83"
,4,Comunidad,5,Canarias,98,CANARIAS,,,,,,,,,,,commercial,2008.0,2335.0,243036.0,"2152,18",245.0,700354.0,"1094,33"
,4,Provincia,5,Canarias,35,Las Palmas,,,,,,,,,,,commercial,2008.0,1181.0,251911.0,"2337,65",177.0,613231.0,"1075,95"
,4,Provincia,5,Canarias,38,Santa Cruz de Tenerife,,,,,,,,,,,commercial,2008.0,1154.0,233651.0,"1956,05",68.0,828823.0,"1121,45"
,4,Comunidad,6,Cantabria,98,CANTABRIA,,,,,,,,,,,commercial,2008.0,811.0,158680.0,"1819,16",92.0,343608.0,"993,84"
,4,Provincia,6,Cantabria,39,Cantabria,,,,,,,,,,,commercial,2008.0,811.0,158680.0,"1819,16",92.0,343608.0,"993,84"
,4,Comunidad,7,Castilla y León,98,CASTILLA Y LEÓN,,,,,,,,,,,commercial,2008.0,2735.0,162896.0,"1508,88",552.0,324198.0,"585,61"
,4,Provincia,7,Castilla y León,5,Ávila,,,,,,,,,,,commercial,2008.0,145.0,167692.0,"1563,67",32.0,138713.0,"530,65"
,4,Provincia,7,Castilla y León,9,Burgos,,,,,,,,,,,commercial,2008.0,497.0,146884.0,"1573,55",135.0,279317.0,"601,94"
,4,Provincia,7,Castilla y León,24,León,,,,,,,,,,,commercial,2008.0,507.0,136643.0,"1178,22",73.0,315010.0,"535,78"
,4,Provincia,7,Castilla y León,34,Palencia,,,,,,,,,,,commercial,2008.0,214.0,112974.0,"1142,22",18.0,201821.0,"340,82"
,4,Provincia,7,Castilla y León,37,Salamanca,,,,,,,,,,,commercial,2008.0,381.0,158318.0,"1681,04",43.0,286619.0,"724,36"
,4,Provincia,7,Castilla y León,40,Segovia,,,,,,,,,,,commercial,2008.0,125.0,243601.0,"1688,12",32.0,127599.0,"348,41"
,4,Provincia,7,Castilla y León,42,Soria,,,,,,,,,,,commercial,2008.0,170.0,120438.0,"1169,01",50.0,161812.0,"375,37"
,4,Provincia,7,Castilla y León,47,Valladolid,,,,,,,,,,,commercial,2008.0,542.0,227429.0,"1980,00",153.0,368916.0,"626,05"
,4,Provincia,7,Castilla y León,49,Zamora,,,,,,,,,,,commercial,2008.0,154.0,141653.0,"1036,01",16.0,1257360.0,"385,55"
,4,Comunidad,8,Castilla-La Mancha,98,CASTILLA-LA MANCHA,,,,,,,,,,,commercial,2008.0,1881.0,178637.0,"1222,21",859.0,350436.0,"467,67"
,4,Provincia,8,Castilla-La Mancha,2,Albacete,,,,,,,,,,,commercial,2008.0,436.0,169351.0,"1110,78",219.0,144630.0,"386,05"
,4,Provincia,8,Castilla-La Mancha,13,Ciudad Real,,,,,,,,,,,commercial,2008.0,423.0,225727.0,"1204,85",137.0,176006.0,"353,04"
,4,Provincia,8,Castilla-La Mancha,16,Cuenca,,,,,,,,,,,commercial,2008.0,210.0,170248.0,"1167,98",80.0,260679.0,"335,39"
,4,Provincia,8,Castilla-La Mancha,19,Guadalajara,,,,,,,,,,,commercial,2008.0,210.0,206136.0,"1786,60",120.0,843176.0,"638,20"
,4,Provincia,8,Castilla-La Mancha,45,Toledo,,,,,,,,,,,commercial,2008.0,602.0,145279.0,"1144,29",303.0,403541.0,"538,40"
,4,Comunidad,9,Cataluña,98,CATALUÑA,,,,,,,,,,,commercial,2008.0,8403.0,300089.0,"2211,48",1467.0,1242380.0,"952,04"
,4,Provincia,9,Cataluña,8,Barcelona,,,,,,,,,,,commercial,2008.0,5789.0,361083.0,"2539,77",966.0,1698337.0,"1140,53"
,4,Provincia,9,Cataluña,17,Girona,,,,,,,,,,,commercial,2008.0,910.0,179194.0,"1754,05",195.0,749705.0,"749,32"
,4,Provincia,9,Cataluña,25,Lleida,,,,,,,,,,,commercial,2008.0,741.0,179149.0,"1268,08",138.0,401895.0,"502,49"
,4,Provincia,9,Cataluña,43,Tarragona,,,,,,,,,,,commercial,2008.0,963.0,154521.0,"1437,38",168.0,512640.0,"732,08"
,4,Comunidad,10,Comunitat Valenciana,98,COMUNITAT VALENCIANA,,,,,,,,,,,commercial,2008.0,6761.0,201708.0,"1466,73",1307.0,1278670.0,"671,41"
,4,Provincia,10,Comunitat Valenciana,3,Alicante / Alacant,,,,,,,,,,,commercial,2008.0,2581.0,196857.0,"1373,65",318.0,361180.0,"632,47"
,4,Provincia,10,Comunitat Valenciana,12,Castellón / Castelló,,,,,,,,,,,commercial,2008.0,1085.0,175967.0,"1396,42",253.0,401178.0,"659,60"
,4,Provincia,10,Comunitat Valenciana,46,Valencia / València,,,,,,,,,,,commercial,2008.0,3095.0,213815.0,"1563,88",736.0,1996401.0,"692,56"
,4,Comunidad,11,Extremadura,98,EXTREMADURA,,,,,,,,,,,commercial,2008.0,850.0,163509.0,"1113,06",449.0,143596.0,"341,50"
,4,Provincia,11,Extremadura,6,Badajoz,,,,,,,,,,,commercial,2008.0,536.0,206521.0,"1301,18",243.0,145845.0,"369,82"
,4,Provincia,11,Extremadura,10,Cáceres,,,,,,,,,,,commercial,2008.0,314.0,95843.0,"817,11",206.0,140344.0,"300,54"
,4,Comunidad,12,Galicia,98,GALICIA,,,,,,,,,,,commercial,2008.0,2962.0,162753.0,"1344,83",244.0,593251.0,"601,72"
,4,Provincia,12,Galicia,15,A Coruña,,,,,,,,,,,commercial,2008.0,1154.0,150441.0,"1294,44",115.0,699023.0,"537,76"
,4,Provincia,12,Galicia,27,Lugo,,,,,,,,,,,commercial,2008.0,404.0,122518.0,"929,47",38.0,452038.0,"500,67"
,4,Provincia,12,Galicia,32,Ourense,,,,,,,,,,,commercial,2008.0,393.0,135016.0,"929,61",15.0,169377.0,"437,09"
,4,Provincia,12,Galicia,36,Pontevedra,,,,,,,,,,,commercial,2008.0,1011.0,203836.0,"1718,31",76.0,554308.0,"749,15"
,4,Comunidad,13,Comunidad de Madrid,98,COMUNIDAD DE MADRID,,,,,,,,,,,commercial,2008.0,7645.0,408489.0,"3224,61",1257.0,934484.0,"1290,30"
,4,Provincia,13,Comunidad de Madrid,28,Madrid,,,,,,,,,,,commercial,2008.0,7645.0,408489.0,"3224,61",1257.0,934484.0,"1290,30"
,4,Comunidad,14,Región de Murcia,98,REGIÓN DE MURCIA,,,,,,,,,,,commercial,2008.0,2060.0,154135.0,"1260,54",303.0,351580.0,"442,65"
,4,Provincia,14,Región de Murcia,30,Murcia,,,,,,,,,,,commercial,2008.0,2060.0,154135.0,"1260,54",303.0,351580.0,"442,65"
,4,Comunidad,15,C. Foral de Navarra,98,C. FORAL DE NAVARRA,,,,,,,,,,,commercial,2008.0,1072.0,175687.0,"1567,07",294.0,410631.0,"735,07"
,4,Provincia,15,C. Foral de Navarra,31,Navarra,,,,,,,,,,,commercial,2008.0,1072.0,175687.0,"1567,07",294.0,410631.0,"735,07"
,4,Comunidad,16,País Vasco,98,PAÍS VASCO,,,,,,,,,,,commercial,2008.0,4000.0,217936.0,"2339,65",715.0,716698.0,"1144,16"
,4,Provincia,16,País Vasco,1,Araba / Álava,,,,,,,,,,,commercial,2008.0,554.0,154444.0,"1782,15",142.0,343745.0,"753,59"
,4,Provincia,16,País Vasco,20,Gipuzkoa,,,,,,,,,,,commercial,2008.0,1462.0,201629.0,"2211,03",294.0,617458.0,"1079,06"
,4,Provincia,16,País Vasco,48,Bizkaia,,,,,,,,,,,commercial,2008.0,1984.0,245446.0,"2570,46",279.0,902849.0,"1292,95"
,4,Comunidad,17,La Rioja,98,LA RIOJA,,,,,,,,,,,commercial,2008.0,1769.0,98883.0,"1435,15",104.0,279345.0,"510,18"
,4,Provincia,17,La Rioja,26,La Rioja,,,,,,,,,,,commercial,2008.0,1769.0,98883.0,"1435,15",104.0,279345.0,"510,18"
,4,Comunidad,18,Ceuta,98,CEUTA,,,,,,,,,,,commercial,2008.0,30.0,295541.0,"1906,35",7.0,212399.0,"946,32"
,4,Provincia,18,Ceuta,51,Ceuta,,,,,,,,,,,commercial,2008.0,30.0,295541.0,"1906,35",7.0,212399.0,"946,32"
,4,Comunidad,19,Melilla,98,MELILLA,,,,,,,,,,,commercial,2008.0,32.0,180132.0,"1062,54",15.0,150535.0,"636,25"
,4,Provincia,19,Melilla,52,Melilla,,,,,,,,,,,commercial,2008.0,32.0,180132.0,"1062,54",15.0,150535.0,"636,25"
,1,Nacional,99,ESPAÑA,99,ESPAÑA,,,,,,,,,,,commercial,2009.0,50622.0,215999.0,"1804,51",9742.0,618426.0,"743,42"
,1,Comunidad,1,Andalucía,98,ANDALUCÍA,,,,,,,,,,,commercial,2009.0,8593.0,170045.0,"1465,42",2036.0,231207.0,"565,44"
,1,Provincia,1,Andalucía,4,Almería,,,,,,,,,,,commercial,2009.0,864.0,181591.0,"1377,46",174.0,318129.0,"564,60"
,1,Provincia,1,Andalucía,11,Cádiz,,,,,,,,,,,commercial,2009.0,1085.0,210105.0,"1777,67",298.0,280014.0,"572,71"
,1,Provincia,1,Andalucía,14,Córdoba,,,,,,,,,,,commercial,2009.0,827.0,149490.0,"1245,12",199.0,151921.0,"466,65"
,1,Provincia,1,Andalucía,18,Granada,,,,,,,,,,,commercial,2009.0,1382.0,111253.0,"1054,84",105.0,307617.0,"514,61"
,1,Provincia,1,Andalucía,21,Huelva,,,,,,,,,,,commercial,2009.0,419.0,174081.0,"1510,78",111.0,157413.0,"485,32"
,1,Provincia,1,Andalucía,23,Jaén,,,,,,,,,,,commercial,2009.0,736.0,121466.0,"957,78",160.0,209247.0,"342,65"
,1,Provincia,1,Andalucía,29,Málaga,,,,,,,,,,,commercial,2009.0,1634.0,197528.0,"1870,01",186.0,351414.0,"799,31"
,1,Provincia,1,Andalucía,41,Sevilla,,,,,,,,,,,commercial,2009.0,1646.0,189617.0,"1597,30",803.0,189584.0,"595,62"
,1,Comunidad,2,Aragón,98,ARAGÓN,,,,,,,,,,,commercial,2009.0,1358.0,197632.0,"1656,24",614.0,453269.0,"675,14"
,1,Provincia,2,Aragón,22,Huesca,,,,,,,,,,,commercial,2009.0,287.0,125828.0,"1419,89",67.0,453395.0,"422,20"
,1,Provincia,2,Aragón,44,Teruel,,,,,,,,,,,commercial,2009.0,122.0,111487.0,"799,29",18.0,308559.0,"424,09"
,1,Provincia,2,Aragón,50,Zaragoza,,,,,,,,,,,commercial,2009.0,949.0,231847.0,"1835,69",529.0,456603.0,"692,61"
,1,Comunidad,3,Principado de Asturias,98,PRINCIPADO DE ASTURIAS,,,,,,,,,,,commercial,2009.0,936.0,150708.0,"1281,09",149.0,331685.0,"666,57"
,1,Provincia,3,Principado de Asturias,33,Asturias,,,,,,,,,,,commercial,2009.0,936.0,150708.0,"1281,09",149.0,331685.0,"666,57"
,1,Comunidad,4,Illes Balears,98,ILLES BALEARS,,,,,,,,,,,commercial,2009.0,1151.0,244873.0,"2052,77",69.0,523089.0,"1242,87"
,1,Provincia,4,Illes Balears,7,Illes Balears,,,,,,,,,,,commercial,2009.0,1151.0,244873.0,"2052,77",69.0,523089.0,"1242,87"
,1,Comunidad,5,Canarias,98,CANARIAS,,,,,,,,,,,commercial,2009.0,2112.0,251983.0,"2035,62",185.0,727554.0,"993,35"
,1,Provincia,5,Canarias,35,Las Palmas,,,,,,,,,,,commercial,2009.0,1103.0,290009.0,"2299,51",118.0,665711.0,"815,39"
,1,Provincia,5,Canarias,38,Santa Cruz de Tenerife,,,,,,,,,,,commercial,2009.0,1009.0,213534.0,"1768,79",67.0,790363.0,"1174,09"
,1,Comunidad,6,Cantabria,98,CANTABRIA,,,,,,,,,,,commercial,2009.0,652.0,140851.0,"1607,54",90.0,373688.0,"981,27"
,1,Provincia,6,Cantabria,39,Cantabria,,,,,,,,,,,commercial,2009.0,652.0,140851.0,"1607,54",90.0,373688.0,"981,27"
,1,Comunidad,7,Castilla y León,98,CASTILLA Y LEÓN,,,,,,,,,,,commercial,2009.0,2477.0,152922.0,"1420,20",486.0,331708.0,"579,86"
